
DateTime,PPG,X,Y,Z,
1634618534348,434,64521,65305,65410,
1634618534348,211,64521,65305,65410,
1634618534348,437,64521,65305,65410,
1634618534348,443,64521,65305,65410,
1634618534348,431,64521,65305,65410,
1634618534348,450,64521,65305,65410,
1634618534355,237,64521,65305,65410,
1634618534362,442,64521,65305,65410,
1634618534369,214,64521,65305,65410,
1634618534376,217,64521,65305,65410,
1634618534383,225,64521,65305,65410,
1634618534390,425,64521,65305,65410,
1634618534398,447,64521,65305,65410,
1634618534405,441,64521,65305,65410,
1634618534413,455,64521,65305,65410,
1634618534421,218,64521,65305,65410,
1634618534421,433,64521,65305,65410,
1634618534421,401,64521,65305,65410,
1634618534422,424,64521,65305,65410,
1634618534422,220,64521,65305,65410,
1634618534423,430,64521,65305,65410,
1634618534430,411,64521,65305,65410,
1634618534437,426,64521,65305,65410,
1634618534444,425,64521,65305,65410,
1634618534451,247,64521,65305,65410,
1634618534458,452,64521,65305,65410,
1634618534459,439,64521,65305,65410,
1634618534460,442,64521,65305,65410,
1634618534462,443,64521,65305,65410,
1634618534463,211,64521,65305,65410,
1634618534465,212,64521,65305,65410,
1634618534473,213,64521,65305,65410,
1634618534481,441,64521,65305,65410,
1634618534489,451,64521,65305,65410,
1634618534497,211,64521,65305,65410,
1634618534505,425,64521,65305,65410,
1634618534505,271,64521,65305,65410,
1634618534505,442,64521,65305,65410,
1634618534505,419,64521,65305,65410,
1634618534505,452,64521,65305,65410,
1634618534505,236,64521,65305,65410,
1634618534511,440,64521,65305,65410,
1634618534517,440,64521,65305,65410,
1634618534523,435,64521,65305,65410,
1634618534529,426,64521,65305,65410,
1634618534535,418,64521,65305,65410,
1634618534535,452,64521,65305,65410,
1634618534535,415,64521,65305,65410,
1634618534535,442,64521,65305,65410,
1634618534535,216,64521,65305,65410,
1634618534535,211,64521,65305,65410,
1634618534542,438,64521,65305,65410,
1634618534549,442,64570,65477,65496,
1634618534556,433,64570,65477,65496,
1634618534563,450,64570,65477,65496,
1634618534571,442,64570,65477,65496,
1634618534571,443,64570,65477,65496,
1634618534571,208,64570,65477,65496,
1634618534571,422,64570,65477,65496,
1634618534571,406,64570,65477,65496,
1634618534572,215,64570,65477,65496,
1634618534579,451,64570,65477,65496,
1634618534586,427,64570,65477,65496,
1634618534594,433,64570,65477,65496,
1634618534601,441,64570,65477,65496,
1634618534609,436,64570,65477,65496,
1634618534610,423,64570,65477,65496,
1634618534612,436,64570,65477,65496,
1634618534613,427,64570,65477,65496,
1634618534615,449,64570,65477,65496,
1634618534617,419,64570,65477,65496,
1634618534623,218,64570,65477,65496,
1634618534630,452,64570,65477,65496,
1634618534636,432,64570,65477,65496,
1634618534643,444,64570,65477,65496,
1634618534650,211,64570,65477,65496,
1634618534650,441,64570,65477,65496,
1634618534650,451,64570,65477,65496,
1634618534650,432,64570,65477,65496,
1634618534650,430,64570,65477,65496,
1634618534650,438,64509,39,46,
1634618534656,446,64509,39,46,
1634618534663,431,64509,39,46,
1634618534669,444,64509,39,46,
1634618534676,439,64509,39,46,
1634618534683,448,64509,39,46,
1634618534690,419,64509,39,46,
1634618534698,419,64509,39,46,
1634618534706,428,64509,39,46,
1634618534714,426,64508,56,46,
1634618534722,209,64508,56,46,
1634618534722,454,64512,67,33,
1634618534722,435,64517,67,29,
1634618534723,439,64520,67,32,
1634618534723,426,64523,68,38,
1634618534724,425,64525,70,45,
1634618534730,422,64523,72,51,
1634618534737,425,64520,74,61,
1634618534744,419,64516,70,72,
1634618534751,452,64518,67,86,
1634618534758,431,64517,67,96,
1634618534759,431,64513,63,106,
1634618534761,449,64508,62,108,
1634618534763,452,64505,58,102,
1634618534765,443,64507,60,97,
1634618534767,440,64510,61,87,
1634618534773,439,64509,63,80,
1634618534780,443,64509,67,76,
1634618534786,443,64511,70,65,
1634618534793,445,64510,71,58,
1634618534800,425,64509,67,55,
1634618534806,452,64512,69,46,
1634618534813,453,64516,69,47,
1634618534819,455,64516,67,54,
1634618534826,435,64512,69,62,
1634618534833,210,64511,70,73,
1634618534833,430,64511,70,79,
1634618534833,443,64511,72,83,
1634618534834,424,64509,75,90,
1634618534834,424,64499,77,95,
1634618534835,447,64495,78,93,
1634618534835,437,64498,74,94,
1634618534835,421,64499,71,95,
1634618534835,431,64503,69,101,
1634618534835,429,64503,67,110,
1634618534836,437,64501,71,122,
1634618534843,429,64499,71,132,
1634618534850,432,64499,71,132,
1634618534857,445,64488,69,164,
1634618534864,418,64479,67,178,
1634618534871,428,64470,71,188,
1634618534871,421,64465,72,189,
1634618534871,208,64467,78,180,
1634618534872,449,64470,84,169,
1634618534872,443,64473,91,157,
1634618534873,433,64477,98,152,
1634618534880,453,64477,97,151,
1634618534887,412,64477,95,163,
1634618534894,443,64474,90,172,
1634618534901,430,64477,89,182,
1634618534908,418,64477,85,193,
1634618534909,444,64474,84,206,
1634618534911,430,64471,88,215,
1634618534913,444,64468,94,219,
1634618534915,426,64467,101,216,
1634618534917,449,64468,108,203,
1634618534923,433,64472,121,189,
1634618534930,443,64476,131,179,
1634618534936,417,64476,143,172,
1634618534943,430,64475,147,166,
1634618534950,429,64470,153,166,
1634618534956,432,64462,158,169,
1634618534963,448,64453,168,175,
1634618534970,420,64445,185,182,
1634618534977,445,64440,197,193,
1634618534984,428,64432,207,208,
1634618534984,435,64419,215,224,
1634618534984,418,64404,219,242,
1634618534984,434,64383,210,267,
1634618534984,431,64367,195,289,
1634618534985,432,64360,182,300,
1634618534999,429,64359,165,304,
1634618535013,415,64364,143,303,
1634618535028,430,64364,143,303,
1634618535042,446,64364,143,303,
1634618535057,444,64402,65,313,
1634618535057,424,64416,53,311,
1634618535057,440,64433,57,296,
1634618535057,420,64447,66,277,
1634618535057,432,64457,71,261,
1634618535057,431,64467,75,259,
1634618535057,420,64463,74,275,
1634618535057,443,64461,69,289,
1634618535057,427,64461,69,289,
1634618535057,435,64461,69,289,
1634618535058,421,64476,70,291,
1634618535059,439,64483,63,291,
1634618535061,439,64487,64,287,
1634618535063,441,64493,74,276,
1634618535065,442,64500,91,258,
1634618535067,413,64500,91,258,
1634618535074,431,64500,91,258,
1634618535081,440,64500,91,258,
1634618535089,432,64500,91,258,
1634618535096,438,64500,91,258,
1634618535104,444,64500,91,258,
1634618535104,440,64500,91,258,
1634618535104,419,64500,91,258,
1634618535104,401,64500,91,258,
1634618535104,434,64500,91,258,
1634618535104,426,64500,91,258,
1634618535109,425,64500,91,258,
1634618535115,420,64500,91,258,
1634618535121,444,64318,144,246,
1634618535127,428,64318,144,246,
1634618535133,429,64318,144,246,
1634618535133,420,64318,144,246,
1634618535133,415,64318,144,246,
1634618535134,444,64318,144,246,
1634618535134,435,64318,144,246,
1634618535135,413,64318,144,246,
1634618535143,426,64318,144,246,
1634618535151,443,64318,144,246,
1634618535159,444,64318,144,246,
1634618535167,416,64318,144,246,
1634618535176,431,64318,144,246,
1634618535176,440,64318,144,246,
1634618535176,430,64318,144,246,
1634618535176,410,64318,144,246,
1634618535176,418,64318,144,246,
1634618535176,416,64318,144,246,
1634618535182,415,64318,144,246,
1634618535188,437,64318,144,246,
1634618535195,426,64318,144,246,
1634618535201,433,64318,144,246,
1634618535208,437,64318,144,246,
1634618535208,417,64318,144,246,
1634618535208,415,64318,144,246,
1634618535209,424,64318,144,246,
1634618535209,405,64318,144,246,
1634618535210,419,64318,144,246,
1634618535217,419,64318,144,246,
1634618535224,425,64318,144,246,
1634618535231,411,64318,144,246,
1634618535238,432,64318,144,246,
1634618535246,435,64318,144,246,
1634618535246,427,64318,144,246,
1634618535246,416,64318,144,246,
1634618535246,423,64318,144,246,
1634618535246,441,64318,144,246,
1634618535247,442,64318,144,246,
1634618535254,431,64318,144,246,
1634618535262,444,64318,144,246,
1634618535270,436,64318,144,246,
1634618535278,419,64318,144,246,
1634618535286,421,64318,144,246,
1634618535295,435,64318,144,246,
1634618535304,449,64318,144,246,
1634618535313,441,64318,144,246,
1634618535322,434,64318,144,246,
1634618535331,442,64318,144,246,
1634618535331,434,64318,144,246,
1634618535331,448,64318,144,246,
1634618535331,418,64318,144,246,
1634618535331,420,64318,144,246,
1634618535331,414,64318,144,246,
1634618535336,439,64318,144,246,
1634618535341,450,64318,144,246,
1634618535347,417,64318,144,246,
1634618535352,410,64778,65008,11,
1634618535358,412,64778,65008,11,
1634618535358,423,64778,65008,11,
1634618535358,425,64778,65008,11,
1634618535359,407,64778,65008,11,
1634618535359,423,64778,65008,11,
1634618535360,444,64778,65008,11,
1634618535367,420,64778,65008,11,
1634618535375,433,64778,65008,11,
1634618535382,430,64651,65269,147,
1634618535390,421,64651,65269,147,
1634618535398,447,64651,65269,147,
1634618535398,430,64651,65269,147,
1634618535398,442,64651,65269,147,
1634618535398,417,64651,65269,147,
1634618535398,441,64651,65269,147,
1634618535398,423,64651,65269,147,
1634618535406,424,64651,65269,147,
1634618535415,448,64420,42,312,
1634618535424,447,64420,42,312,
1634618535433,438,64420,42,312,
1634618535442,421,64420,42,312,
1634618535442,436,64420,42,312,
1634618535442,444,64420,42,312,
1634618535442,450,64420,42,312,
1634618535442,425,64420,42,312,
1634618535442,452,64420,42,312,
1634618535447,432,64420,42,312,
1634618535453,214,64549,88,250,
1634618535459,423,64549,88,250,
1634618535465,449,64549,88,250,
1634618535471,453,64549,88,250,
1634618535471,421,64549,88,250,
1634618535471,426,64549,88,250,
1634618535471,422,64549,88,250,
1634618535471,431,64549,88,250,
1634618535472,438,64549,88,250,
1634618535489,429,64371,400,337,
1634618535507,216,64371,400,337,
1634618535524,212,64371,400,337,
1634618535542,444,64371,400,337,
1634618535560,442,64371,400,337,
1634618535562,216,64371,400,337,
1634618535564,428,64371,400,337,
1634618535567,436,64231,254,659,
1634618535569,427,64204,159,681,
1634618535572,432,64236,234,581,
1634618535572,447,64290,318,506,
1634618535572,454,64336,374,472,
1634618535572,432,64392,431,439,
1634618535572,451,64444,460,407,
1634618535572,441,64488,479,370,
1634618535575,436,64522,468,344,
1634618535579,442,64549,448,313,
1634618535582,423,64575,432,280,
1634618535586,450,64597,391,250,
1634618535590,233,64608,361,235,
1634618535590,449,64609,301,222,
1634618535590,442,64609,238,209,
1634618535590,208,64613,204,195,
1634618535590,213,64625,175,169,
1634618535590,214,64644,160,131,
1634618535604,451,64662,148,96,
1634618535618,433,64676,143,65,
1634618535632,444,64686,136,22,
1634618535646,451,64690,133,65520,
1634618535661,440,64690,126,65490,
1634618535661,218,64684,127,65448,
1634618535661,279,64671,130,65430,
1634618535661,218,64649,130,65424,
1634618535661,429,64630,129,65423,
1634618535661,214,64615,133,65419,
1634618535661,263,64608,149,65414,
1634618535661,218,64609,159,65413,
1634618535661,218,64609,159,65413,
1634618535661,243,64670,144,65403,
1634618535661,450,64729,171,65364,
1634618535661,210,64749,217,65379,
1634618535661,212,64705,222,65476,
1634618535662,427,64637,178,27,
1634618535662,214,64592,162,2,
1634618535663,209,64588,179,65434,
1634618535669,215,64631,193,65331,
1634618535676,445,64692,211,65261,
1634618535682,214,64745,227,65232,
1634618535689,252,64759,229,65222,
1634618535696,223,64755,220,65213,
1634618535703,237,64733,206,65191,
1634618535710,227,64720,185,65159,
1634618535718,430,64720,171,65121,
1634618535725,215,64726,163,65094,
1634618535733,253,64742,156,65077,
1634618535742,215,64759,153,65068,
1634618535751,212,64775,143,65063,
1634618535761,233,64788,130,65055,
1634618535770,403,64800,106,65050,
1634618535780,210,64808,89,65045,
1634618535780,428,64818,79,65040,
1634618535780,211,64829,80,65028,
1634618535780,241,64836,76,65024,
1634618535780,215,64836,59,65032,
1634618535780,429,64835,45,65042,
1634618535780,454,64830,42,65048,
1634618535780,242,64826,43,65060,
1634618535780,215,64822,47,65071,
1634618535780,449,64818,48,65080,
1634618535780,210,64817,39,65091,
1634618535780,441,64814,29,65107,
1634618535780,287,64810,18,65129,
1634618535780,214,64804,5,65156,
1634618535780,452,64803,0,65179,
1634618535780,210,64803,2,65200,
1634618535793,246,64803,2,65200,
1634618535806,221,64803,2,65200,
1634618535819,238,64808,20,65231,
1634618535832,219,64806,26,65219,
1634618535846,210,64803,28,65208,
1634618535846,211,64798,33,65193,
1634618535846,434,64798,37,65181,
1634618535846,233,64799,43,65169,
1634618535846,222,64807,46,65161,
1634618535847,253,64807,46,65161,
1634618535847,445,64820,61,65141,
1634618535847,210,64824,60,65134,
1634618535848,214,64826,53,65126,
1634618535848,216,64830,46,65124,
1634618535849,209,64827,45,65125,
1634618535849,449,64831,48,65125,
1634618535849,422,64835,53,65122,
1634618535850,223,64841,55,65114,
1634618535850,455,64841,55,65114,
1634618535851,226,64841,55,65114,
1634618535858,452,64841,55,65114,
1634618535865,217,64865,59,65113,
1634618535872,449,64868,70,65116,
1634618535879,285,64908,96,65095,
1634618535886,212,64955,121,65062,
1634618535894,453,64955,121,65062,
1634618535902,237,64955,121,65062,
1634618535910,242,64955,121,65062,
1634618535918,245,64955,121,65062,
1634618535927,223,64955,121,65062,
1634618535927,240,64955,121,65062,
1634618535927,259,64955,121,65062,
1634618535927,283,64955,121,65062,
1634618535927,304,64955,121,65062,
1634618535927,302,64955,121,65062,
1634618535944,381,64955,121,65062,
1634618535961,316,64955,121,65062,
1634618535979,294,64955,121,65062,
1634618535996,363,64955,121,65062,
1634618536014,446,64790,198,65251,
1634618536028,422,64790,198,65251,
1634618536042,437,64790,198,65251,
1634618536056,264,64790,198,65251,
1634618536070,284,64790,198,65251,
1634618536085,365,64790,198,65251,
1634618536088,436,64790,198,65251,
1634618536091,236,64790,198,65251,
1634618536094,335,64790,198,65251,
1634618536097,463,64790,198,65251,
1634618536100,329,64790,198,65251,
1634618536100,245,64790,198,65251,
1634618536100,475,64790,198,65251,
1634618536100,434,64790,198,65251,
1634618536100,413,64790,198,65251,
1634618536100,413,64790,198,65251,
1634618536100,436,64790,198,65251,
1634618536100,477,64790,198,65251,
1634618536100,523,64790,198,65251,
1634618536100,323,64790,198,65251,
1634618536100,438,64790,198,65251,
1634618536100,526,64790,198,65251,
1634618536100,589,64790,198,65251,
1634618536100,370,64790,198,65251,
1634618536100,437,64790,198,65251,
1634618536100,645,64790,198,65251,
1634618536100,467,64790,198,65251,
1634618536100,460,64790,198,65251,
1634618536100,677,64790,198,65251,
1634618536100,739,64790,198,65251,
1634618536100,663,64790,198,65251,
1634618536103,849,64790,198,65251,
1634618536106,971,64790,198,65251,
1634618536109,1026,64790,198,65251,
1634618536112,1306,64790,198,65251,
1634618536115,1314,64790,198,65251,
1634618536117,1546,64790,198,65251,
1634618536119,1855,64790,198,65251,
1634618536121,1946,64790,198,65251,
1634618536123,1714,64790,198,65251,
1634618536126,1747,64790,198,65251,
1634618536126,1882,64790,198,65251,
1634618536126,1834,64790,198,65251,
1634618536126,1862,64790,198,65251,
1634618536126,1870,64790,198,65251,
1634618536126,1855,64790,198,65251,
1634618536130,1860,64790,198,65251,
1634618536134,1844,64790,198,65251,
1634618536138,1794,64790,198,65251,
1634618536142,1971,64790,198,65251,
1634618536146,1878,64790,198,65251,
1634618536148,1816,64790,198,65251,
1634618536151,2003,64790,198,65251,
1634618536153,1963,64790,198,65251,
1634618536156,1855,64790,198,65251,
1634618536159,2045,64790,198,65251,
1634618536163,1951,64790,198,65251,
1634618536168,1865,64790,198,65251,
1634618536173,2017,64790,198,65251,
1634618536178,1933,64790,198,65251,
1634618536183,1841,64790,198,65251,
1634618536191,2030,64790,198,65251,
1634618536199,1952,64790,198,65251,
1634618536207,2078,64790,198,65251,
1634618536215,2020,64790,198,65251,
1634618536223,1946,64790,198,65251,
1634618536223,2098,64790,198,65251,
1634618536223,2019,64790,198,65251,
1634618536223,1944,64790,198,65251,
1634618536223,2102,64790,198,65251,
1634618536223,2027,64790,198,65251,
1634618536231,1971,64790,198,65251,
1634618536240,1916,64790,198,65251,
1634618536249,2140,64534,296,96,
1634618536258,1938,64514,333,104,
1634618536267,1992,64514,333,104,
1634618536267,1992,64514,333,104,
1634618536267,1983,64514,333,104,
1634618536267,1957,64514,333,104,
1634618536267,2158,64514,333,104,
1634618536267,1948,64514,333,104,
1634618536272,2108,64514,333,104,
1634618536278,2027,64514,333,104,
1634618536284,1990,64617,235,201,
1634618536290,1975,64617,235,201,
1634618536296,2067,64617,235,201,
1634618536296,2089,64617,235,201,
1634618536296,2081,64617,235,201,
1634618536296,2171,64617,235,201,
1634618536296,2112,64617,235,201,
1634618536297,2194,64617,235,201,
1634618536306,2042,64617,235,201,
1634618536316,2102,64623,93,114,
1634618536326,1997,64623,93,114,
1634618536336,2055,64623,93,114,
1634618536346,2236,64623,93,114,
1634618536346,2174,64583,98,99,
1634618536346,2068,64578,107,97,
1634618536346,2020,64579,121,67,
1634618536346,2088,64585,121,45,
1634618536347,2147,64583,113,40,
1634618536351,2184,64559,117,32,
1634618536356,2104,64528,128,48,
1634618536361,2114,64491,157,83,
1634618536366,2079,64452,171,139,
1634618536371,2231,64443,166,176,
1634618536379,2222,64446,148,222,
1634618536387,1987,64476,137,253,
1634618536395,2071,64493,126,276,
1634618536403,2045,64508,119,281,
1634618536412,2086,64509,127,276,
1634618536412,2067,64498,127,282,
1634618536412,1828,64478,99,298,
1634618536412,1811,64444,75,313,
1634618536412,1744,64458,116,291,
1634618536412,1822,64480,145,270,
1634618536412,1722,64494,158,247,
1634618536412,1777,64504,162,226,
1634618536412,1649,64502,163,212,
1634618536412,1745,64493,149,203,
1634618536412,1782,64486,141,208,
1634618536418,1694,64482,152,215,
1634618536425,1724,64492,167,220,
1634618536431,1724,64491,190,227,
1634618536438,1878,64475,212,235,
1634618536445,1902,64425,219,254,
1634618536454,1988,64384,205,276,
1634618536463,2006,64362,210,318,
1634618536472,1955,64214,350,526,
1634618536481,2187,64163,262,702,
1634618536490,2130,64232,145,588,
1634618536490,2136,64297,52,587,
1634618536490,2069,64384,3,515,
1634618536490,2161,64462,65510,458,
1634618536490,2248,64621,65452,235,
1634618536490,2029,65116,65468,64850,
1634618536505,2076,64757,79,65327,
1634618536537,2060,64476,65443,428,
1634618536553,2014,64476,65443,428,
1634618536569,2018,64490,61,258,
1634618536572,2240,64403,34,336,
1634618536575,2230,64373,65512,453,
1634618536578,2225,64347,65519,421,
1634618536581,2079,64315,19,389,
1634618536584,2112,64280,43,373,
1634618536584,2230,64250,39,347,
1634618536584,2115,64236,13,330,
1634618536584,2267,64236,13,330,
1634618536584,2192,64227,65486,346,
1634618536584,2162,64219,65474,367,
1634618536584,2120,64214,65487,391,
1634618536584,19,64206,65497,422,
1634618536584,170,64195,65491,460,
1634618536584,111,64187,65482,487,
1634618536584,217,64170,65480,520,
1634618536587,86,64162,65491,553,
1634618536590,182,64162,65491,553,
1634618536593,167,64187,65508,571,
1634618536596,144,64216,65508,561,
1634618536599,136,64245,65499,545,
1634618536599,124,64275,65513,493,
1634618536599,90,64301,34,486,
1634618536599,110,64303,74,488,
1634618536599,124,64321,70,508,
1634618536599,133,64354,45,533,
1634618536605,121,64354,45,533,
1634618536612,122,64354,45,533,
1634618536619,177,64401,31,486,
1634618536626,115,64394,65510,506,
1634618536633,143,64408,65502,485,
1634618536633,101,64402,65507,501,
1634618536633,167,64383,65521,540,
1634618536634,177,64375,65523,572,
1634618536634,217,64385,65483,607,
1634618536635,200,64405,65416,674,
1634618536645,210,64405,65416,674,
1634618536656,329,64405,65416,674,
1634618536666,160,64445,65348,735,
1634618536677,140,64603,65503,111,
1634618536688,337,64363,397,38,
1634618536688,178,64408,25,548,
1634618536688,318,64464,65525,668,
1634618536688,146,64415,65484,794,
1634618536688,269,64467,65484,830,
1634618536688,176,64467,65484,830,
1634618536694,294,64467,65484,830,
1634618536701,218,64586,65431,892,
1634618536708,317,64582,65444,870,
1634618536715,190,64555,65468,843,
1634618536722,262,64525,65517,814,
1634618536722,344,64525,65517,814,
1634618536722,160,64525,65517,814,
1634618536722,203,64525,65517,814,
1634618536722,276,64525,65517,814,
1634618536722,335,64525,65517,814,
1634618536728,328,64525,65517,814,
1634618536734,384,64525,65517,814,
1634618536741,409,64525,65517,814,
1634618536747,171,64525,65517,814,
1634618536754,415,64525,65517,814,
1634618536760,204,64525,65517,814,
1634618536767,239,64525,65517,814,
1634618536773,198,64525,65517,814,
1634618536780,218,64525,65517,814,
1634618536787,241,64525,65517,814,
1634618536787,260,64525,65517,814,
1634618536787,291,64525,65517,814,
1634618536787,274,64525,65517,814,
1634618536787,259,64525,65517,814,
1634618536787,248,64525,65517,814,
1634618536793,277,64525,65517,814,
1634618536800,251,64525,65517,814,
1634618536806,259,64525,65517,814,
1634618536813,249,64525,65517,814,
1634618536820,241,64525,65517,814,
1634618536820,215,64525,65517,814,
1634618536820,215,64525,65517,814,
1634618536821,213,64525,65517,814,
1634618536821,190,64525,65517,814,
1634618536822,173,64525,65517,814,
1634618536829,177,64525,65517,814,
1634618536836,404,64525,65517,814,
1634618536843,396,64525,65517,814,
1634618536850,372,64525,65517,814,
1634618536858,340,64525,65517,814,
1634618536858,348,64525,65517,814,
1634618536858,356,64525,65517,814,
1634618536859,338,64525,65517,814,
1634618536859,331,64525,65517,814,
1634618536860,331,64525,65517,814,
1634618536867,334,64525,65517,814,
1634618536874,295,64525,65517,814,
1634618536881,323,64525,65517,814,
1634618536888,313,64525,65517,814,
