
DateTime,PPG,X,Y,Z,
1635923754338,616,147,144,64868,
1635923754343,598,146,146,64866,
1635923754348,604,147,146,64865,
1635923754352,620,148,146,64862,
1635923754356,603,147,145,64863,
1635923754361,609,147,146,64864,
1635923754365,599,149,147,64865,
1635923754370,617,150,146,64866,
1635923754370,623,150,145,64867,
1635923754370,584,152,146,64868,
1635923754370,608,150,146,64868,
1635923754370,641,151,144,64868,
1635923754370,645,150,143,64868,
1635923754375,628,149,144,64868,
1635923754381,635,150,147,64866,
1635923754387,598,150,149,64866,
1635923754393,615,148,149,64866,
1635923754399,634,147,150,64869,
1635923754399,608,146,150,64868,
1635923754399,643,147,150,64867,
1635923754399,618,146,148,64866,
1635923754399,633,147,147,64865,
1635923754400,667,146,146,64866,
1635923754410,621,146,145,64864,
1635923754420,622,148,146,64865,
1635923754430,665,148,145,64865,
1635923754440,626,148,145,64866,
1635923754450,611,148,144,64867,
1635923754450,643,149,143,64869,
1635923754450,442,149,144,64869,
1635923754450,648,150,142,64866,
1635923754450,675,150,143,64867,
1635923754450,619,150,143,64867,
1635923754455,659,150,142,64866,
1635923754460,655,148,143,64863,
1635923754466,656,149,143,64863,
1635923754471,635,150,146,64864,
1635923754477,670,149,147,64864,
1635923754489,434,149,147,64867,
1635923754501,671,146,150,64869,
1635923754514,655,148,148,64870,
1635923754526,630,146,147,64870,
1635923754539,655,146,147,64869,
1635923754552,633,146,145,64867,
1635923754566,670,148,145,64864,
1635923754580,667,149,144,64866,
1635923754594,653,148,146,64865,
1635923754608,627,147,144,64865,
1635923754611,659,149,146,64868,
1635923754614,651,146,145,64867,
1635923754617,620,149,146,64866,
1635923754620,609,149,146,64866,
1635923754624,613,147,147,64865,
1635923754624,598,149,146,64864,
1635923754624,554,149,146,64865,
1635923754624,572,150,145,64866,
1635923754624,519,150,145,64866,
1635923754625,511,148,146,64868,
1635923754625,519,149,145,64868,
1635923754625,525,149,146,64869,
1635923754625,495,149,146,64869,
1635923754625,504,149,146,64869,
1635923754625,468,149,147,64869,
1635923754625,482,149,147,64869,
1635923754625,500,151,148,64863,
1635923754625,525,150,147,64864,
1635923754625,500,150,146,64864,
1635923754625,491,148,144,64866,
1635923754629,515,151,144,64866,
1635923754633,520,151,142,64867,
1635923754637,502,151,142,64867,
1635923754641,524,150,142,64867,
1635923754646,532,150,144,64867,
1635923754646,535,150,144,64867,
1635923754646,554,149,146,64867,
1635923754646,565,150,146,64866,
1635923754646,540,148,147,64864,
1635923754646,555,148,148,64866,
1635923754650,562,146,146,64866,
1635923754654,584,146,146,64866,
1635923754658,556,146,146,64866,
1635923754662,589,149,146,64867,
1635923754667,579,148,146,64867,
1635923754670,573,148,145,64867,
1635923754674,587,148,145,64867,
1635923754678,609,147,144,64865,
1635923754682,560,147,144,64865,
1635923754686,586,147,144,64865,
1635923754690,564,148,144,64865,
1635923754694,609,148,144,64865,
1635923754698,598,148,144,64865,
1635923754702,571,148,144,64865,
1635923754706,594,148,144,64865,
1635923754706,601,148,144,64865,
1635923754706,629,148,144,64865,
1635923754707,605,148,144,64865,
1635923754707,601,148,144,64865,
1635923754708,619,148,144,64865,
1635923754713,601,148,144,64865,
1635923754719,651,148,144,64865,
1635923754724,634,148,144,64865,
1635923754730,628,148,144,64865,
1635923754736,631,148,144,64865,
1635923754740,634,148,144,64865,
1635923754744,620,148,144,64865,
1635923754748,621,148,144,64865,
1635923754752,646,148,144,64865,
1635923754757,647,148,144,64865,
1635923754762,640,148,144,64865,
1635923754773,635,148,144,64865,
1635923754778,636,148,144,64865,
1635923754784,653,148,144,64865,
1635923754784,616,148,144,64865,
1635923754784,639,148,144,64865,
1635923754784,667,148,144,64865,
1635923754784,645,148,144,64865,
1635923754784,617,148,144,64865,
1635923754789,670,148,144,64865,
1635923754794,627,148,144,64865,
1635923754800,645,148,144,64865,
1635923754805,645,148,144,64865,
1635923754811,657,148,144,64865,
1635923754821,663,148,144,64865,
1635923754832,647,148,144,64865,
1635923754842,654,148,144,64865,
1635923754853,657,148,144,64865,
1635923754864,660,148,144,64865,
1635923754864,664,148,144,64865,
1635923754864,436,148,144,64865,
1635923754864,674,148,144,64865,
1635923754864,654,148,144,64865,
1635923754864,633,148,144,64865,
1635923754879,641,148,144,64865,
1635923754894,664,148,144,64865,
1635923754909,673,148,144,64865,
1635923754924,663,148,144,64865,
1635923754940,677,148,144,64865,
1635923754940,435,148,144,64865,
1635923754940,673,148,144,64865,
1635923754940,437,148,144,64865,
1635923754940,647,148,144,64865,
1635923754940,446,148,144,64865,
1635923754940,432,148,144,64865,
1635923754940,657,148,144,64865,
1635923754940,678,148,144,64865,
1635923754940,454,148,144,64865,
1635923754940,434,148,144,64865,
1635923754940,445,148,144,64865,
1635923754940,661,148,144,64865,
1635923754940,447,148,144,64865,
1635923754940,672,148,144,64865,
1635923754940,676,148,144,64865,
1635923754945,443,148,144,64865,
1635923754950,657,148,144,64865,
1635923754956,433,148,144,64865,
1635923754961,457,148,144,64865,
1635923754967,466,148,144,64865,
1635923754967,448,148,144,64865,
1635923754967,449,148,144,64865,
1635923754967,463,148,144,64865,
1635923754967,679,148,144,64865,
1635923754967,454,148,144,64865,
1635923754977,445,148,144,64865,
1635923754987,474,148,144,64865,
1635923754998,444,148,144,64865,
1635923755008,436,148,144,64865,
1635923755019,463,148,144,64865,
1635923755019,460,148,144,64865,
1635923755019,483,148,144,64865,
1635923755019,472,148,144,64865,
1635923755019,442,148,144,64865,
1635923755019,459,148,144,64865,
1635923755036,459,150,142,64867,
1635923755054,448,150,142,64867,
1635923755071,484,150,142,64867,
1635923755089,482,150,142,64867,
1635923755107,469,150,142,64867,
1635923755110,470,150,142,64867,
1635923755113,469,150,142,64867,
1635923755117,489,150,142,64867,
1635923755120,464,150,142,64867,
1635923755124,469,148,144,64866,
1635923755124,497,147,144,64865,
1635923755124,460,147,144,64865,
1635923755124,444,147,144,64865,
1635923755124,507,147,144,64865,
1635923755124,492,147,144,64865,
1635923755124,459,147,144,64865,
1635923755124,478,147,144,64865,
1635923755124,458,147,144,64865,
1635923755124,475,147,144,64865,
1635923755124,514,148,146,64864,
1635923755128,504,148,146,64864,
1635923755133,497,148,146,64864,
1635923755137,524,148,146,64864,
1635923755142,514,148,146,64864,
1635923755147,473,148,146,64864,
1635923755151,488,148,146,64864,
1635923755155,504,148,146,64864,
1635923755159,526,148,146,64864,
1635923755163,499,148,143,64868,
1635923755168,522,148,143,64868,
1635923755172,522,148,143,64868,
1635923755176,516,148,143,64868,
1635923755180,524,150,145,64865,
1635923755184,481,149,144,64866,
1635923755189,532,149,144,64866,
1635923755189,507,148,145,64867,
1635923755189,515,149,143,64865,
1635923755189,505,150,145,64866,
1635923755189,503,148,144,64866,
1635923755189,490,149,145,64867,
1635923755193,490,148,144,64865,
1635923755197,486,148,144,64867,
1635923755201,529,148,145,64867,
1635923755205,528,145,143,64867,
1635923755209,525,145,145,64867,
1635923755213,524,145,142,64869,
1635923755218,512,146,139,64867,
1635923755223,542,144,138,64866,
1635923755228,536,146,140,64866,
1635923755233,518,148,139,64863,
1635923755233,482,147,143,64863,
1635923755233,484,146,142,64866,
1635923755233,499,149,142,64865,
1635923755233,511,146,142,64866,
1635923755234,517,147,144,64868,
1635923755239,491,148,145,64866,
1635923755244,480,148,145,64866,
1635923755250,456,150,148,64866,
1635923755255,442,148,147,64863,
1635923755261,666,150,146,64866,
1635923755261,655,150,146,64866,
1635923755261,602,151,145,64867,
1635923755262,638,150,145,64868,
1635923755262,634,150,143,64871,
1635923755263,587,150,142,64870,
1635923755272,645,148,142,64868,
1635923755281,589,152,140,64866,
1635923755290,562,150,142,64865,
1635923755299,556,150,142,64867,
1635923755309,567,149,143,64867,
1635923755309,581,149,142,64867,
1635923755309,590,149,142,64868,
1635923755309,606,150,145,64866,
1635923755309,575,148,143,64867,
1635923755309,563,147,146,64866,
1635923755314,588,147,145,64865,
1635923755319,619,148,145,64866,
1635923755325,608,149,145,64865,
1635923755330,612,148,144,64866,
1635923755336,639,149,145,64864,
1635923755336,647,149,144,64868,
1635923755336,618,149,143,64868,
1635923755337,639,147,142,64866,
1635923755337,628,149,142,64866,
1635923755338,653,149,142,64866,
1635923755347,434,148,142,64865,
1635923755356,670,150,141,64865,
1635923755366,670,150,142,64867,
1635923755375,655,149,143,64867,
1635923755385,433,147,142,64866,
1635923755390,670,148,141,64866,
1635923755395,642,148,143,64867,
1635923755400,677,147,143,64867,
1635923755405,639,147,143,64867,
1635923755411,473,147,148,64866,
1635923755411,465,146,147,64866,
1635923755411,676,146,146,64868,
1635923755412,457,146,146,64866,
1635923755412,445,149,144,64865,
1635923755413,468,148,144,64864,
1635923755422,465,148,142,64866,
1635923755432,451,150,147,64866,
1635923755441,679,150,145,64868,
1635923755451,454,150,145,64868,
1635923755461,474,150,144,64867,
1635923755461,453,151,143,64867,
1635923755461,464,149,144,64866,
1635923755461,457,149,142,64867,
1635923755461,484,149,140,64867,
1635923755461,459,149,140,64867,
1635923755466,491,149,144,64866,
1635923755471,504,151,143,64866,
1635923755476,476,151,143,64866,
1635923755481,463,151,143,64866,
1635923755487,479,149,145,64867,
1635923755487,437,150,145,64868,
1635923755487,497,151,145,64866,
1635923755487,503,152,145,64867,
1635923755487,484,149,143,64866,
1635923755488,484,149,142,64866,
1635923755500,485,149,142,64866,
1635923755513,498,149,142,64866,
1635923755526,472,149,142,64866,
1635923755539,495,149,147,64867,
1635923755552,488,149,147,64870,
1635923755565,478,149,148,64869,
1635923755578,498,147,148,64868,
1635923755592,493,149,146,64867,
1635923755605,483,149,146,64867,
1635923755619,496,149,146,64867,
1635923755624,490,149,146,64867,
1635923755629,495,149,146,64867,
1635923755634,500,149,146,64867,
1635923755639,486,149,146,64867,
1635923755644,520,149,146,64867,
1635923755648,478,149,146,64867,
1635923755653,500,149,146,64867,
1635923755657,516,149,146,64867,
1635923755662,508,149,146,64867,
1635923755667,510,149,146,64867,
1635923755667,492,149,146,64867,
1635923755667,511,149,146,64867,
1635923755667,520,149,146,64867,
1635923755667,495,149,146,64867,
1635923755667,510,149,146,64867,
1635923755667,496,149,146,64867,
1635923755667,496,149,146,64867,
1635923755667,523,149,146,64867,
1635923755667,521,149,146,64867,
1635923755667,537,149,146,64867,
1635923755671,508,149,146,64867,
1635923755675,507,149,146,64867,
1635923755680,538,149,146,64867,
1635923755684,525,149,146,64867,
1635923755689,517,149,146,64867,
1635923755689,523,149,146,64867,
1635923755689,541,149,146,64867,
1635923755689,569,149,146,64867,
1635923755689,521,149,146,64867,
1635923755689,559,149,146,64867,
1635923755696,541,149,146,64867,
1635923755703,557,149,146,64867,
1635923755710,569,149,146,64867,
1635923755717,557,149,146,64867,
1635923755725,544,149,146,64867,
1635923755729,542,149,146,64867,
1635923755734,572,149,146,64867,
1635923755738,542,149,146,64867,
1635923755743,537,149,146,64867,
1635923755748,535,149,146,64867,
1635923755752,549,149,146,64867,
1635923755756,558,149,146,64867,
1635923755760,562,149,146,64867,
1635923755764,577,149,146,64867,
1635923755769,558,149,146,64867,
1635923755772,584,149,146,64867,
1635923755776,577,149,146,64867,
1635923755780,519,149,146,64867,
1635923755784,564,149,146,64867,
1635923755788,584,149,146,64867,
1635923755792,587,149,146,64867,
1635923755796,592,149,146,64867,
1635923755800,601,149,146,64867,
1635923755804,580,149,146,64867,
1635923755809,561,149,146,64867,
1635923755813,556,149,146,64867,
1635923755817,596,149,146,64867,
1635923755822,581,149,146,64867,
1635923755826,571,149,146,64867,
1635923755831,559,149,146,64867,
1635923755831,601,149,146,64867,
1635923755831,613,149,146,64867,
1635923755831,564,149,146,64867,
1635923755831,628,149,146,64867,
1635923755831,576,149,146,64867,
1635923755835,621,149,146,64867,
1635923755839,627,149,146,64867,
1635923755843,593,149,146,64867,
1635923755847,627,149,146,64867,
1635923755852,572,149,146,64867,
1635923755852,592,149,146,64867,
1635923755852,615,149,146,64867,
1635923755852,590,149,146,64867,
1635923755852,610,149,146,64867,
1635923755852,600,149,146,64867,
1635923755856,598,149,146,64867,
1635923755860,599,149,146,64867,
1635923755864,620,149,146,64867,
1635923755868,576,149,146,64867,
1635923755872,588,149,146,64867,
1635923755872,632,149,146,64867,
1635923755872,584,149,146,64867,
1635923755872,610,149,146,64867,
1635923755872,600,149,146,64867,
1635923755872,650,149,146,64867,
1635923755881,632,147,145,64866,
1635923755890,616,147,145,64866,
1635923755899,631,147,145,64866,
1635923755908,616,147,145,64866,
1635923755917,636,147,145,64866,
1635923755917,604,147,145,64866,
1635923755917,577,147,145,64866,
1635923755917,658,147,145,64866,
1635923755917,581,147,145,64866,
1635923755917,613,147,145,64866,
1635923755921,626,148,142,64867,
1635923755926,607,148,142,64867,
1635923755930,604,148,142,64867,
1635923755935,619,148,142,64867,
1635923755940,553,148,142,64867,
1635923755940,556,148,142,64867,
1635923755940,508,148,142,64867,
1635923755940,544,148,142,64867,
1635923755940,536,148,142,64867,
1635923755940,489,150,145,64868,
1635923755950,501,150,145,64868,
1635923755960,447,150,145,64868,
1635923755971,447,150,145,64868,
1635923755981,656,150,145,64868,
1635923755992,673,150,145,64868,
1635923755997,441,150,145,64868,
1635923756002,676,150,145,64868,
1635923756007,432,150,145,64868,
1635923756012,674,150,145,64868,
1635923756018,653,150,145,64868,
1635923756018,666,150,145,64868,
1635923756018,640,150,145,64868,
1635923756018,679,150,144,64866,
1635923756018,432,149,145,64866,
1635923756019,649,150,145,64868,
1635923756050,438,147,146,64870,
1635923756082,434,149,143,64869,
1635923756114,445,150,145,64868,
1635923756146,444,149,145,64865,
1635923756178,487,151,146,64866,
1635923756181,473,150,146,64866,
1635923756184,467,150,147,64864,
1635923756188,494,149,145,64863,
1635923756191,479,150,144,64864,
1635923756195,507,148,148,64865,
1635923756195,501,149,148,64866,
1635923756195,486,147,147,64865,
1635923756195,530,147,147,64865,
1635923756195,491,148,147,64866,
1635923756195,507,147,147,64867,
1635923756195,533,149,145,64868,
1635923756195,482,149,143,64867,
1635923756195,536,147,142,64868,
1635923756195,541,148,142,64866,
1635923756195,532,146,142,64866,
1635923756195,537,145,143,64865,
1635923756195,547,149,144,64866,
1635923756195,543,148,143,64867,
1635923756195,557,148,144,64866,
1635923756195,557,149,144,64865,
1635923756195,551,150,145,64866,
1635923756195,548,150,146,64867,
1635923756195,545,148,146,64867,
1635923756195,559,147,147,64868,
1635923756195,556,149,148,64868,
1635923756195,558,150,150,64867,
1635923756195,554,148,150,64867,
1635923756195,565,149,150,64867,
1635923756195,547,147,148,64869,
1635923756195,556,150,149,64868,
1635923756195,573,148,147,64866,
1635923756195,532,147,145,64868,
1635923756196,564,148,145,64867,
1635923756196,569,149,143,64869,
1635923756197,606,149,142,64865,
1635923756201,583,149,143,64864,
1635923756205,541,149,142,64865,
1635923756209,556,150,142,64868,
1635923756213,552,149,144,64869,
1635923756218,579,150,144,64867,
1635923756222,600,149,144,64866,
1635923756226,562,149,144,64868,
1635923756230,573,150,146,64868,
1635923756234,567,149,144,64868,
1635923756238,583,149,146,64866,
1635923756238,574,149,146,64866,
1635923756238,617,151,147,64868,
1635923756238,595,150,147,64868,
1635923756238,584,150,146,64870,
1635923756238,583,147,146,64869,
1635923756242,560,148,145,64869,
1635923756246,559,149,144,64868,
1635923756250,562,150,144,64865,
1635923756254,572,149,145,64864,
1635923756259,603,149,145,64864,
1635923756263,557,149,146,64867,
1635923756267,584,149,148,64870,
1635923756272,587,148,147,64867,
1635923756276,603,149,146,64868,
1635923756281,601,150,142,64868,
1635923756289,573,149,145,64869,
1635923756297,593,147,145,64865,
1635923756306,603,149,145,64864,
1635923756314,623,149,145,64864,
1635923756323,610,149,144,64864,
1635923756323,583,151,145,64864,
1635923756323,598,151,146,64865,
1635923756323,611,149,146,64865,
1635923756323,604,150,146,64866,
1635923756323,565,150,143,64867,
1635923756328,604,150,142,64868,
1635923756333,618,150,143,64866,
1635923756338,629,148,145,64866,
1635923756343,624,148,145,64866,
1635923756348,625,148,148,64866,
1635923756357,623,145,146,64866,
1635923756367,633,147,147,64867,
1635923756376,628,147,146,64867,
1635923756386,607,146,148,64866,
1635923756396,593,148,150,64867,
1635923756396,627,148,148,64866,
1635923756396,609,147,147,64866,
1635923756396,599,147,147,64866,
1635923756396,627,150,142,64866,
1635923756396,629,150,142,64866,
1635923756396,631,149,142,64866,
1635923756396,640,150,143,64867,
1635923756396,631,149,143,64868,
1635923756396,631,149,142,64865,
1635923756396,652,149,142,64865,
1635923756405,645,149,142,64865,
1635923756414,592,149,142,64865,
1635923756423,615,149,142,64865,
1635923756432,664,150,149,64867,
1635923756442,674,150,149,64867,
1635923756442,653,150,149,64867,
1635923756442,658,150,149,64867,
1635923756442,660,150,149,64867,
1635923756442,644,150,149,64867,
1635923756442,632,150,149,64867,
1635923756447,656,150,149,64867,
1635923756452,669,150,149,64867,
1635923756457,651,150,149,64867,
1635923756462,654,150,149,64867,
1635923756467,667,150,149,64867,
1635923756467,669,150,149,64867,
1635923756467,685,150,149,64867,
1635923756467,641,150,149,64867,
1635923756467,661,150,149,64867,
1635923756467,612,150,149,64867,
1635923756476,643,150,149,64867,
1635923756486,662,150,149,64867,
1635923756495,627,150,149,64867,
1635923756505,684,150,149,64867,
1635923756515,441,150,149,64867,
1635923756515,663,150,149,64867,
1635923756515,678,150,149,64867,
1635923756515,455,150,149,64867,
1635923756515,463,150,149,64867,
1635923756516,653,150,149,64867,
1635923756523,670,150,149,64867,
1635923756531,450,150,149,64867,
1635923756539,664,150,149,64867,
1635923756547,677,150,149,64867,
1635923756555,446,150,149,64867,
1635923756568,677,150,149,64867,
1635923756581,452,150,149,64867,
1635923756595,682,150,149,64867,
1635923756608,473,150,149,64867,
1635923756622,460,150,149,64867,
1635923756622,449,150,149,64867,
1635923756622,682,150,149,64867,
1635923756622,673,150,149,64867,
1635923756622,455,150,149,64867,
1635923756622,672,150,149,64867,
1635923756626,683,150,149,64867,
1635923756630,454,150,149,64867,
1635923756634,459,150,149,64867,
1635923756638,673,150,149,64867,
1635923756643,686,150,149,64867,
1635923756643,447,150,149,64867,
1635923756643,470,150,149,64867,
1635923756643,468,150,149,64867,
1635923756643,454,150,149,64867,
1635923756643,468,150,149,64867,
1635923756647,442,150,149,64867,
1635923756651,453,150,149,64867,
1635923756656,471,150,149,64867,
1635923756660,463,146,145,64870,
1635923756665,447,146,145,64870,
1635923756665,670,146,145,64870,
1635923756665,667,146,145,64870,
1635923756665,644,146,145,64870,
1635923756665,624,146,145,64870,
1635923756665,610,146,145,64870,
1635923756673,606,146,145,64870,
1635923756681,564,146,145,64870,
1635923756690,559,146,145,64870,
1635923756698,522,146,145,64870,
1635923756707,516,146,145,64870,
1635923756707,507,146,145,64870,
1635923756707,525,146,145,64870,
1635923756707,487,146,145,64870,
1635923756707,473,146,145,64870,
1635923756707,481,146,145,64870,
1635923756715,472,146,145,64870,
1635923756724,506,146,145,64870,
1635923756733,451,146,145,64870,
1635923756742,498,146,145,64870,
1635923756751,451,146,145,64870,
1635923756751,492,146,145,64870,
1635923756751,459,146,145,64870,
1635923756751,452,146,145,64870,
1635923756751,532,146,145,64870,
1635923756751,489,146,145,64870,
1635923756755,466,146,145,64870,
1635923756759,553,149,145,64867,
1635923756763,517,149,145,64867,
1635923756767,536,149,145,64867,
1635923756771,507,149,145,64867,
1635923756771,495,149,145,64867,
1635923756771,508,149,145,64867,
1635923756771,563,149,145,64867,
1635923756771,526,149,145,64867,
1635923756771,588,149,145,64867,
1635923756780,548,150,146,64869,
1635923756790,581,150,146,64869,
1635923756799,541,150,146,64869,
1635923756809,564,150,146,64869,
1635923756819,572,150,146,64869,
1635923756819,581,150,146,64869,
1635923756819,590,150,146,64869,
1635923756819,614,150,146,64869,
1635923756819,574,150,146,64869,
1635923756819,634,150,146,64869,
1635923756823,601,147,143,64866,
1635923756827,635,147,143,64866,
1635923756832,609,147,143,64866,
1635923756836,630,147,143,64866,
1635923756841,619,147,143,64866,
1635923756841,627,147,143,64866,
1635923756841,619,147,143,64866,
1635923756841,623,147,143,64866,
1635923756841,633,147,143,64866,
1635923756841,622,149,147,64870,
1635923756850,652,149,147,64870,
1635923756860,657,149,147,64870,
1635923756869,647,149,147,64870,
1635923756879,605,149,149,64864,
1635923756889,645,146,149,64867,
1635923756893,639,148,148,64868,
1635923756898,658,147,150,64866,
1635923756903,655,149,148,64867,
1635923756908,654,150,147,64865,
1635923756913,669,150,147,64866,
1635923756913,654,149,143,64864,
1635923756913,656,149,143,64866,
1635923756913,636,150,143,64867,
1635923756913,644,149,141,64866,
1635923756913,646,148,144,64868,
1635923756922,659,148,145,64868,
1635923756931,664,149,145,64869,
1635923756940,651,147,150,64868,
1635923756949,676,149,147,64870,
1635923756958,646,149,147,64869,
1635923756963,661,150,149,64866,
1635923756969,668,148,148,64867,
1635923756975,668,149,149,64866,
1635923756981,657,149,147,64866,
1635923756987,639,150,149,64865,
1635923757000,682,151,149,64866,
1635923757013,677,150,149,64866,
1635923757026,648,150,147,64867,
1635923757039,686,148,147,64868,
1635923757052,658,149,145,64866,
1635923757065,662,150,144,64867,
1635923757078,670,150,144,64868,
1635923757091,665,149,144,64866,
1635923757104,445,150,145,64867,
1635923757117,669,151,144,64864,
1635923757117,670,152,148,64865,
1635923757117,684,152,148,64865,
1635923757117,665,150,147,64868,
1635923757117,660,148,147,64869,
1635923757117,649,150,148,64869,
1635923757117,651,149,146,64869,
1635923757117,449,149,146,64867,
1635923757117,458,148,145,64866,
1635923757117,685,149,143,64864,
1635923757117,442,149,146,64864,
1635923757120,444,149,145,64864,
1635923757124,465,149,145,64865,
1635923757127,449,148,145,64867,
1635923757131,649,148,147,64869,
1635923757135,473,149,144,64870,
1635923757135,671,150,146,64868,
1635923757135,678,150,147,64867,
1635923757135,458,149,147,64866,
1635923757135,464,147,146,64863,
1635923757135,463,148,147,64866,
1635923757135,473,148,147,64866,
1635923757135,476,148,146,64864,
1635923757135,684,148,149,64865,
1635923757135,484,148,147,64870,
1635923757135,474,149,149,64867,
1635923757135,474,148,147,64865,
1635923757135,452,146,146,64865,
1635923757135,685,148,147,64865,
1635923757135,449,148,146,64864,
1635923757135,497,148,145,64864,
1635923757139,484,149,146,64867,
1635923757143,453,146,146,64868,
1635923757147,496,147,146,64869,
1635923757151,508,148,145,64869,
1635923757155,495,150,146,64868,
1635923757155,494,151,143,64868,
1635923757155,462,149,143,64866,
1635923757155,512,149,145,64864,
1635923757155,507,149,144,64866,
1635923757155,480,149,144,64866,
1635923757159,511,150,147,64864,
1635923757164,465,149,150,64866,
1635923757168,505,148,149,64867,
1635923757173,496,149,146,64868,
1635923757178,461,148,147,64867,
1635923757186,504,149,147,64869,
1635923757194,490,150,146,64865,
1635923757202,519,149,147,64865,
1635923757210,513,149,147,64865,
1635923757219,523,148,149,64868,
1635923757219,516,146,144,64868,
1635923757219,514,148,149,64867,
1635923757219,489,150,148,64867,
1635923757219,526,150,148,64867,
1635923757219,522,150,147,64865,
1635923757227,509,152,146,64865,
1635923757235,529,150,144,64866,
1635923757244,527,150,144,64866,
1635923757252,514,150,144,64866,
1635923757261,498,150,144,64870,
1635923757261,526,151,146,64868,
1635923757261,522,149,148,64868,
1635923757261,518,150,146,64867,
1635923757261,517,150,146,64867,
1635923757261,539,149,148,64867,
1635923757266,518,149,148,64867,
1635923757271,501,149,148,64867,
1635923757276,522,149,148,64867,
1635923757281,537,148,149,64870,
1635923757286,556,148,149,64867,
1635923757286,537,148,149,64867,
1635923757286,542,148,149,64867,
1635923757287,548,148,149,64867,
1635923757287,513,148,149,64867,
1635923757288,557,148,149,64867,
1635923757297,539,148,149,64867,
1635923757306,543,148,149,64867,
1635923757315,523,148,149,64867,
1635923757324,543,148,149,64867,
1635923757334,526,148,149,64867,
1635923757334,550,148,149,64867,
1635923757334,522,148,149,64867,
1635923757334,556,148,149,64867,
1635923757334,545,148,149,64867,
1635923757334,530,148,149,64867,
1635923757339,565,148,149,64867,
1635923757344,571,148,149,64867,
1635923757350,559,148,149,64867,
1635923757355,528,148,149,64867,
1635923757361,535,148,149,64867,
1635923757365,554,148,149,64867,
1635923757369,554,148,149,64867,
1635923757374,552,148,149,64867,
1635923757378,534,148,149,64867,
1635923757383,493,148,149,64867,
1635923757387,497,148,149,64867,
1635923757392,522,148,149,64867,
1635923757397,489,148,149,64867,
1635923757402,451,148,149,64867,
1635923757407,685,148,149,64867,
1635923757407,681,148,149,64867,
1635923757407,629,148,149,64867,
1635923757407,632,148,149,64867,
1635923757407,618,148,149,64867,
1635923757407,600,148,149,64867,
1635923757417,620,148,149,64867,
1635923757427,586,148,149,64867,
1635923757437,549,148,149,64867,
1635923757447,579,148,149,64867,
1635923757457,565,148,149,64867,
1635923757457,562,148,149,64867,
1635923757457,566,148,149,64867,
1635923757457,548,148,149,64867,
1635923757457,572,148,149,64867,
1635923757457,533,148,149,64867,
1635923757461,546,148,149,64867,
1635923757465,559,148,149,64867,
1635923757469,591,148,149,64867,
1635923757473,601,148,149,64867,
1635923757478,611,148,149,64867,
1635923757490,584,148,149,64867,
1635923757502,641,148,149,64867,
1635923757515,628,148,149,64867,
1635923757527,644,148,149,64867,
1635923757540,648,148,149,64867,
1635923757554,651,148,149,64867,
1635923757568,661,148,149,64867,
1635923757583,642,148,149,64867,
1635923757597,651,148,149,64867,
1635923757612,651,148,149,64867,
1635923757617,669,148,149,64867,
1635923757622,674,148,149,64867,
1635923757627,676,148,149,64867,
1635923757632,676,148,149,64867,
1635923757638,464,148,149,64867,
1635923757638,665,148,149,64867,
1635923757638,478,148,149,64867,
1635923757638,450,148,149,64867,
1635923757638,461,148,149,64867,
1635923757639,460,148,149,64867,
1635923757639,458,148,149,64867,
1635923757639,656,148,149,64867,
1635923757639,463,149,147,64865,
1635923757639,458,149,147,64865,
1635923757639,475,149,147,64865,
1635923757643,477,149,147,64865,
1635923757648,481,149,147,64865,
1635923757653,478,149,147,64865,
1635923757658,494,149,147,64865,
1635923757663,475,149,147,64865,
1635923757663,492,149,147,64865,
1635923757663,498,149,149,64868,
1635923757663,486,149,149,64868,
1635923757663,466,149,149,64868,
1635923757663,474,149,149,64868,
1635923757663,497,149,149,64868,
1635923757663,485,149,149,64868,
1635923757663,497,149,149,64868,
1635923757663,530,149,149,64868,
1635923757664,512,149,149,64868,
1635923757668,519,149,149,64868,
1635923757673,490,149,149,64868,
1635923757677,477,149,149,64868,
1635923757682,474,149,149,64868,
1635923757687,506,149,149,64868,
1635923757691,510,149,149,64868,
1635923757696,504,149,149,64868,
1635923757700,496,149,149,64868,
1635923757705,501,149,149,64868,
1635923757710,494,149,149,64868,
1635923757718,520,149,147,64868,
1635923757727,473,149,147,64868,
1635923757735,502,149,147,64868,
1635923757744,508,149,147,64868,
1635923757753,467,149,147,64868,
1635923757753,516,149,147,64868,
1635923757753,530,149,147,64868,
1635923757753,502,149,147,64868,
1635923757753,504,149,147,64868,
1635923757754,514,150,146,64866,
1635923757757,519,149,144,64868,
1635923757761,486,149,144,64868,
1635923757765,515,149,144,64868,
1635923757769,546,149,144,64868,
1635923757773,529,149,144,64868,
1635923757777,524,149,144,64868,
1635923757781,504,149,144,64868,
1635923757786,515,146,147,64869,
1635923757790,536,148,147,64867,
1635923757795,521,149,148,64866,
1635923757799,521,150,146,64866,
1635923757804,525,150,148,64863,
1635923757808,530,149,146,64864,
1635923757813,507,149,144,64863,
1635923757818,499,150,146,64864,
1635923757818,549,149,146,64864,
1635923757818,573,149,145,64865,
1635923757818,535,150,141,64867,
1635923757818,550,150,143,64868,
1635923757818,541,148,144,64866,
1635923757822,546,148,143,64869,
1635923757826,578,147,144,64870,
1635923757830,566,147,145,64869,
1635923757834,523,148,145,64867,
1635923757839,550,147,145,64867,
1635923757843,553,148,146,64868,
